# File: data.dat
# Number of data points:     2999
# NOS: Number of occupied states 
# FOS: Fraction of occupied states 
# FOS: Area occupied 
# Grid size          NOS           FOS          AREA
# Maximum and minimum x data:
# Maximum and minimum y data:
# Column 1: Number of bins (total number of states)
# Column 2: Number of occupied bins (number of occupied states)
# Column 3: Fraction of the states occupied
# Column 4: Number of states occupied relative to random distribution
# Column 5: Entropy relative to random distribution for T=298.15K in cal / mol K
         957        2911       1.52090       0.97228      -0.05586
         959        2921       1.52294       0.97562      -0.04905
         961        2913       1.51561       0.97327      -0.05383
         963        2912       1.51194       0.97294      -0.05452
         965        2921       1.51347       0.97562      -0.04905
         967        2916       1.50776       0.97395      -0.05245
         969        2911       1.50206       0.97260      -0.05520
         971        2918       1.50257       0.97462      -0.05109
         973        2916       1.49846       0.97395      -0.05245
         975        2919       1.49692       0.97495      -0.05041
         977        2914       1.49130       0.97328      -0.05382
         979        2910       1.48621       0.97194      -0.05654
         981        2904       1.48012       0.96994      -0.06065
         983        2915       1.48271       0.97361      -0.05313
         985        2928       1.48629       0.97796      -0.04429
         987        2928       1.48328       0.97796      -0.04429
         989        2926       1.47927       0.97729      -0.04565
         991        2923       1.47477       0.97629      -0.04769
         993        2924       1.47231       0.97662      -0.04701
         995        2922       1.46834       0.97595      -0.04837
         997        2927       1.46790       0.97762      -0.04497
         999        2922       1.46246       0.97595      -0.04837
